,I,Z,F,X,G,Y
0,1.6402034759895496,0.0,0.6896988180182445,1.0,-0.13989083866936236,1.0
1,2.307426006548584,1.0,0.4154250099027114,1.0,-0.9601824125916303,1.0
2,-0.534538549538032,0.0,0.6573325860474623,1.0,0.1467673179465444,1.0
3,1.7188403925098616,1.0,0.7160139739945686,1.0,2.605780137413249,0.0
4,0.7749607423723635,0.0,0.4880036440395074,1.0,-1.5640759878605635,1.0
5,-0.08748751946925215,0.0,0.4638189070494456,1.0,1.4568022739831372,1.0
6,-0.011097373009825662,1.0,0.6046594990901489,1.0,0.21908946087361525,1.0
7,0.1758624855389964,0.0,0.7879304801288226,1.0,0.3052618026238405,1.0
8,1.2059946071104264,0.0,0.6750944838205454,1.0,0.19887731867800668,1.0
9,1.5490442481469402,0.0,0.6346536613301671,1.0,0.9610145126943443,1.0
10,0.49723465673173817,0.0,0.8030267726095847,1.0,-0.9204324122547843,1.0
11,1.6640139005631582,0.0,0.6749728761308019,1.0,0.36429108528938475,1.0
12,2.328961727592503,1.0,0.7905667966595378,1.0,-0.06603247374927534,1.0
13,2.1930507783018856,0.0,0.6651174262480702,1.0,0.6593110653629927,1.0
14,0.029330925719054324,0.0,0.6881979524569873,1.0,1.6902713584902957,1.0
15,1.7962827928638354,0.0,0.7198051169467939,1.0,0.9529743469510394,1.0
16,-0.3433179173301614,0.0,0.7318992282300845,1.0,0.357423264006586,0.0
17,0.5643416816432709,0.0,0.6790039023819212,1.0,0.600029968839654,0.0
18,1.1080393665832187,0.0,0.725049414690757,1.0,1.6054228836186617,1.0
19,-2.559923940844299,0.0,0.3572245967902869,1.0,1.1855687371275563,1.0
