,I,Z,F,X,G,Y
0,-0.4082581385725512,1.0,0.8620626370844108,-1.188463689657869,3.5408296347818595,0.0
1,0.5056002839433049,0.0,0.7733558213917674,3.2860778399671835,-4.240429324153808,1.0
2,0.43036004096517855,0.0,0.7095668130188159,-1.8217359982131498,-1.1211773146104798,1.0
3,-0.4014760042010701,0.0,0.5787942150261252,-0.5179672068738572,0.9016702630698933,0.0
4,1.0024596993560202,0.0,0.7346430575142135,2.388086836817411,2.0428561546936175,1.0
5,-0.7257456520037926,0.0,0.6163819154461827,-0.6077588241093581,-0.12501212811991458,1.0
6,-0.07383945559892582,0.0,0.9214588628873659,0.022521748355951443,0.9677473987652523,1.0
7,1.1828346718427976,0.0,0.6909663574904537,1.7803831876373528,0.325688559191557,1.0
8,1.641938742580947,1.0,0.8025361211781572,1.2796941735043403,-0.6162992496658319,1.0
9,-0.0786103000314379,1.0,0.6769045922402983,6.535675825811118,-9.291297132908387,1.0
10,-0.020182357447037225,0.0,0.5705662739937053,5.6913307760819505,3.130655114998964,1.0
11,-1.0614361919116215,0.0,0.6155521994998266,3.714734688247268,-3.5298888579582792,0.0
12,0.2361562551235315,0.0,0.5001673262514091,3.93995918254929,-5.978159865703369,1.0
13,1.9882338242822257,2.0,0.532057687483697,-3.6012295258091402,1.5132301718046324,1.0
14,1.6406448597881345,0.0,0.3518195022558125,7.226530184051994,13.727066723130184,1.0
15,-0.9748055280013884,0.0,0.6010299208953134,0.3826373019658269,0.6729683188059894,1.0
16,1.6000325056158602,0.0,0.370809317701753,5.085324455266589,4.00774349069841,1.0
17,2.1514870424935078,0.0,0.8173443304350887,4.7787969880263965,1.2292558526713746,0.0
18,0.4306254587214622,0.0,0.4773433045410453,-0.9980823833301891,1.0664475236315278,1.0
19,1.7727642716857126,0.0,0.7931231701656999,2.8046950553248164,-0.662441439592322,1.0
20,1.29962729056303,0.0,0.4684635176360865,5.077712618468581,-4.669730159904431,0.0
21,-0.4994884191849751,0.0,0.7382274916506234,5.11905673123107,4.983733719240392,1.0
22,0.47206821749877403,0.0,0.8320068494543412,4.079032871609273,2.0638302377181863,0.0
23,0.24586025220494007,0.0,0.8230368849285596,4.5109290543895115,3.39437399559891,0.0
24,0.08963985980294442,0.0,0.3181275042891995,6.03855807403403,-0.97923315171512,1.0
25,0.18452824007769197,0.0,0.7133574304709875,2.160308329007533,0.19202837409853513,1.0
26,1.4809219932931428,0.0,0.5223564557216552,0.8941873867408612,0.1801643846609136,1.0
27,2.2528830286448427,0.0,0.5454745876405084,2.7890929340038024,-1.1755290244581245,1.0
28,0.676856066641225,1.0,0.45037068380255324,-1.0401497217831643,1.0380685069309947,1.0
29,0.7855819211107241,1.0,0.8858968435721878,2.714807436934735,-0.637476377034938,1.0
30,-0.00248271048493498,0.0,0.6932483477255523,4.154822727252737,-4.0686235626655085,1.0
31,0.30698518037070927,2.0,0.6893319435313109,4.134288026168317,-4.014069252782923,1.0
32,1.380054097998983,2.0,0.5502703536263636,2.201929709586859,-0.7785971486504373,0.0
33,-1.5614357851940293,0.0,0.648233909498569,6.775124687765425,0.5522188214520736,1.0
34,-0.6003672740100634,0.0,0.656153294493763,-1.2970972296613268,2.6443826292339447,1.0
35,0.7689340998322163,0.0,0.7917456989116707,-1.9601867405627313,2.2497658467629047,1.0
36,-0.4492115505722579,0.0,0.6370258497144683,0.7020830036085437,0.04198569506386518,1.0
37,-1.7534132534237437,0.0,0.29973351476943977,-0.25241172277142754,0.3577715696997495,1.0
38,1.6100217916055146,2.0,0.9490709198762103,2.412937879505638,-2.1603738747977728,1.0
39,-0.6597652864175784,0.0,0.6557796256763521,5.682110533184911,7.859009440323021,1.0
40,-0.34552537222676055,1.0,0.7232822247363706,-2.583528700690205,5.555814492270956,0.0
41,0.2984469334578735,0.0,0.6781820872109235,3.794393609083191,6.749547860618876,0.0
42,0.3765531223878409,0.0,0.838602667381744,7.215739600629797,3.0088408685396972,1.0
43,0.6728632625197106,0.0,0.8568577105675527,-1.6671925602102076,2.197757481617747,1.0
44,-1.2412947311684015,2.0,0.8224750650800261,-3.5983406883977995,0.7717686243604356,0.0
45,1.1459719420423222,0.0,0.713765363446326,4.5260095229095825,-0.39323678672513573,1.0
46,0.14825748988313603,0.0,0.6132251957589195,0.19044404830813844,0.23648209156491867,1.0
47,0.3819357879215093,0.0,0.6172984118090498,-0.7211103041519946,-0.1562887306892181,1.0
48,1.166673817564166,0.0,0.8018301239454965,-4.734369352128628,9.617154216362596,0.0
49,-0.4006716337076911,1.0,0.6096877260353066,3.3300780057238555,-11.401332571038285,1.0
50,2.079119003854352,0.0,0.7298611641297815,-1.2258868125392341,2.6675398636916063,1.0
51,-1.0041734186715567,0.0,0.31355135482345065,-0.9105696441920772,0.3503092906770266,1.0
52,1.822157912653947,2.0,0.4680028493782085,0.9126278596946906,1.0292826549559344,0.0
53,0.5857233636436988,0.0,0.4796513727538358,5.1329846474641005,2.363402503877004,1.0
54,-0.9532934647410382,0.0,0.41972345505289416,0.41533958387684766,0.686617765042791,1.0
55,0.8979213516778471,0.0,0.6131905760787905,0.22961769541143462,0.6860688904286932,0.0
56,2.097056950534209,0.0,0.31297581154396037,-2.307703230354357,0.4189872513460223,1.0
57,0.7089016701661117,0.0,0.3751668844347743,2.8904135705019653,1.1142054333754956,0.0
58,1.7783194712623795,0.0,0.7240844828500532,-0.21600654771644479,0.8405163210237434,1.0
59,0.6596286552134925,0.0,0.7365722392250673,5.134215292588774,-3.2624724666980986,1.0
60,0.9562798026650513,1.0,0.6883106275468897,2.5755209223522786,1.1522618956238388,1.0
61,-0.9899075299276194,0.0,0.8472397426650351,3.618685554262336,0.6420540641200222,0.0
62,-0.16377931300624085,1.0,0.45214428002886015,2.4633388694585108,2.0544983771413317,1.0
63,1.844208417639887,2.0,0.7420527401134396,3.944778150383281,-2.7374379159026945,1.0
64,-1.198410856293431,1.0,0.7016625029163734,1.1213627280664846,2.269884359426184,1.0
65,1.5915533299959497,2.0,0.7616534420470122,-2.2227998807589415,6.490063462223965,1.0
66,-0.8065196420701998,0.0,0.7894455943785493,-1.7146600435744364,0.3587203593744044,1.0
67,0.7191960621354088,2.0,0.4798686966427564,3.0342132973843206,0.14611576569040013,1.0
68,-1.2346172544317282,0.0,0.5289548812957361,0.5754979727686174,0.2795263287525508,0.0
69,2.9719429850135315,0.0,0.7734287834333524,-0.37270718512270573,0.79932303823988,1.0
70,0.11399068353526384,0.0,0.9452905686320928,7.2067457716069105,3.382575311361906,1.0
71,0.9760800722035401,0.0,0.6585152116597064,4.7151380010789925,-0.8268837752513758,1.0
72,-1.3457629035120229,0.0,0.39964901473051917,3.0217232663585807,-4.9885168040462595,1.0
73,1.2149810140984894,1.0,0.7545183281743515,4.883093517531855,5.218952131319101,1.0
74,0.33759062001920015,0.0,0.2809630550323195,4.702883834470711,6.821989115378566,0.0
75,-0.3140149735230582,0.0,0.5771696470120291,1.1954407663794306,0.9102863760680788,1.0
76,1.6841702197757968,0.0,0.6455858420257323,6.107256829870023,-2.2534774797692902,1.0
77,1.8298285363223674,1.0,0.3896135793638668,0.9372245319949095,0.7557847126964641,1.0
78,-0.3877781124643329,0.0,0.5093071229708931,2.4610487471306617,0.7372903602714695,1.0
79,0.5184554786373488,1.0,0.5560413576958305,2.6983869207432876,-2.3689182420703805,1.0
80,-0.6371052923893019,1.0,0.41938425301102455,0.7491331107583372,-0.39371727531879264,0.0
81,0.574705504878787,0.0,0.368299897742766,3.1256006828148246,-0.14553214888320393,1.0
82,0.004973914563726867,1.0,0.6373295024507833,4.059491460298998,-6.725556809741352,0.0
83,-1.3576811964664657,1.0,0.38096712061937277,3.24792959342427,0.7508933316267237,1.0
84,0.4608087372900604,0.0,0.8357247325704322,0.06876307109388446,0.8982666139816975,1.0
85,1.0852422938804847,0.0,0.474932891023593,3.456295638964087,-4.316665670147443,0.0
